simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.107000008,0.131000012,108.0,132.0,24.0,0.024000004000000005,0.8035,3.1605,-1.5707963267948968,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1606,-1.5707963267948963,0.0913,0.0002,-0.0001
0.131000012,0.156,132.0,157.0,25.0,0.024999988,0.8052,3.1606,-1.5707963267948963,0.0913,0.0002,-0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1594,-1.5707963267948963,0.0178,0.0001,0.0
0.156,0.181000009,157.0,182.0,25.0,0.02500000899999999,0.8052,3.1594,-1.5707963267948963,0.0178,0.0001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1593,-1.5707982377205492,0.0041,0.0,0.0
0.181000009,0.207000017,182.0,208.0,26.0,0.02600000800000002,0.8052,3.1593,-1.5707982377205492,0.0041,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1592,-1.5707963267948968,0.0027,0.0,0.0
0.207000017,0.232000008,208.0,233.0,25.0,0.024999991,0.8052,3.1592,-1.5707963267948968,0.0027,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1592,-1.5707963267948968,0.0024,0.0,0.0
0.232000008,0.257,233.0,258.0,25.0,0.024999992,0.8052,3.1592,-1.5707963267948968,0.0024,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,3.1592,-1.5707983378084476,0.0021,0.0,0.0
0.257,0.281000018,258.0,282.0,24.0,0.024000018000000012,0.8052,3.1592,-1.5707983378084476,0.0021,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1592,-1.5707963267948963,0.0019,0.0,0.0
0.281000018,0.306000024,282.0,307.0,25.0,0.025000005999999964,0.8053,3.1592,-1.5707963267948963,0.0019,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1592,-1.5707963267948968,0.0016,0.0,0.0
0.306000024,0.33100003,307.0,332.0,25.0,0.02500000600000002,0.8053,3.1592,-1.5707963267948968,0.0016,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707963267948968,0.0015,0.0,0.0
0.33100003,0.356,332.0,357.0,25.0,0.024999969999999982,0.8053,3.1591,-1.5707963267948968,0.0015,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.570798417883099,0.0013,0.0,0.0
0.356,0.381,357.0,382.0,25.0,0.025000000000000022,0.8053,3.1591,-1.570798417883099,0.0013,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707963267948968,0.0011,0.0,0.0
0.381,0.407,382.0,408.0,26.0,0.025999999999999968,0.8053,3.1591,-1.5707963267948968,0.0011,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707963267948963,0.001,0.0,0.0
0.407,0.432,408.0,433.0,25.0,0.025000000000000022,0.8053,3.1591,-1.5707963267948963,0.001,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707984579219214,0.0009,0.0,0.0
0.432,0.45600003,433.0,457.0,24.0,0.024000030000000006,0.8053,3.1591,-1.5707984579219214,0.0009,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707963267948968,0.0008,0.0,0.0
0.45600003,0.482000023,457.0,483.0,26.0,0.025999993,0.8053,3.1591,-1.5707963267948968,0.0008,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053,3.1591,-1.5707963267948968,0.0007,0.0,0.0
0.482000023,0.506000042,483.0,507.0,24.0,0.02400001900000004,0.8053,3.1591,-1.5707963267948968,0.0007,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054,3.1591,-1.5707963267948968,0.0006,0.0,0.0
0.506000042,0.531,507.0,532.0,25.0,0.02499995799999999,0.8054,3.1591,-1.5707963267948968,0.0006,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054,3.1591,-1.5707963267948968,0.0005,0.0,0.0
0.531,0.557000041,532.0,558.0,26.0,0.026000040999999974,0.8054,3.1591,-1.5707963267948968,0.0005,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054,3.1591,-1.5707963267948968,0.0005,0.0,0.0
0.557000041,0.58100003,558.0,582.0,24.0,0.023999989,0.8054,3.1591,-1.5707963267948968,0.0005,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054,3.1591,-1.5707963267948968,0.0004,0.0,0.0
