event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
0,95799033654271,1789737647016668407,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
1,95799033879734,1789737647016893229,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
2,95799034511562,1789737647017525097,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
3,95799034597223,1789737647017610407,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
4,95799058086439,1789737647041100915,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
5,95799058273150,1789737647041286494,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
6,95799083124425,1789737647066138732,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
7,95799083286340,1789737647066299764,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
8,95799108330237,1789737647091344434,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
9,95799108596087,1789737647091609933,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
10,95799133088238,1789737647116102514,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
11,95799133250924,1789737647116264419,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
12,95799158067925,1789737647141081831,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
13,95799158245940,1789737647141259434,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
14,95799182928538,1789737647165942564,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
15,95799183068602,1789737647166081946,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
16,95799207957538,1789737647190971384,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
17,95799208088845,1789737647191102069,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
18,95799233075836,1789737647216090062,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
19,95799233184079,1789737647216197284,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
20,95799257920469,1789737647240934455,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
21,95799258044442,1789737647241057646,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
22,95799282891440,1789737647265905376,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
23,95799283008099,1789737647266021484,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
24,95799307908066,1789737647290921902,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
25,95799308066875,1789737647291080199,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
26,95799333181195,1789737647316195041,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
27,95799333289428,1789737647316302653,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
28,95799357944265,1789737647340958481,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
29,95799358108654,1789737647341122129,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
30,95799383104561,1789737647366118928,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
31,95799383921086,1789737647366934821,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
32,95799407917726,1789737647390932132,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
33,95799408079971,1789737647391093365,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
34,95799433178321,1789737647416192367,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
35,95799433318594,1789737647416331799,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
36,95799457915352,1789737647440929418,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
37,95799458118203,1789737647441131858,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
38,95799482921088,1789737647465934973,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
39,95799483082431,1789737647466095806,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
40,95799507914952,1789737647490929138,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
41,95799508143752,1789737647491157217,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
42,95799532963338,1789737647515977334,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
43,95799533106808,1789737647516120032,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
44,95799557955669,1789737647540969554,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
45,95799558110099,1789737647541123514,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
46,95799582965723,1789737647565979739,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
47,95799583138798,1789737647566152103,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
48,95799607903702,1789737647590917467,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
49,95799608054645,1789737647591067970,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
50,95799632944884,1789737647615958810,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
51,95799633109143,1789737647616122448,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
52,95799657896990,1789737647640911176,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
53,95799658106403,1789737647641119778,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
54,95799682881786,1789737647665895742,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
55,95799682977146,1789737647665990320,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
56,95799707879728,1789737647690894225,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
57,95799707984675,1789737647690997839,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
58,95799732895312,1789737647715909188,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
59,95799732991012,1789737647716004187,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
60,95799757911789,1789737647740925814,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
61,95799758037445,1789737647741050799,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
62,95799782962850,1789737647765976726,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
